----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2248.99,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

 2255.61,    0,      0.0,      0.1,    -9.79,      0.0,      0.0,      0.0

 2262.20,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

 2268.84,    0,      0.0,      0.0,    -9.81,      0.0,      0.0,      0.0

 2275.44,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

  2282.5,    0,      0.1,      0.5,    -9.79,      0.0,      0.0,      0.0

 2288.63,    0,      0.2,      0.0,    -9.82,      0.0,      0.0,      0.0

