----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1450.80,  512,    -3.54,    -8.49,   -11.92,    -1.57,     0.17,     0.69

 1457.50,  512,     8.82,     4.74,    -6.40,     0.96,     0.95,     0.20

  1464.1,  512,     -2.6,     2.17,    -17.9,     0.69,     0.68,     0.91

 1470.55,  512,     2.73,    -1.84,     0.71,      0.9,     0.75,      0.8

  1477.5,  512,     7.92,     2.72,   -15.13,      0.8,      0.8,     0.64

 1483.73,  512,    -7.42,     0.98,    -10.2,     0.15,     0.12,     0.13

 1490.33,  512,     7.95,    -1.44,    -5.37,     0.68,     0.16,     0.53

  1497.3,  512,     0.58,     0.74,   -15.49,     0.68,      0.1,     0.12

 1503.47,  512,    -2.71,     3.77,    -3.79,      0.9,     0.68,     0.68

  1510.7,  512,     3.54,     -8.0,   -10.49,     0.74,     0.17,     0.14

 1516.72,  512,     0.95,    11.14,    -8.80,     1.54,     0.17,     0.10

 1523.41,  512,    -4.44,    -5.49,    -9.32,    -1.46,     0.55,     0.59

 1530.11,  512,     3.56,     0.81,    -5.18,      1.6,     0.69,     0.47

 1536.57,  512,    -4.53,     3.57,   -13.89,     0.36,      1.0,     0.81

 1543.25,  512,    -3.78,     -5.2,    -2.23,     0.27,     0.28,     0.15

 1549.81,  512,     7.37,     5.99,    -9.89,     0.36,     0.18,     0.62

 1556.42,  512,    -9.96,     -2.2,    -8.18,     0.56,     0.51,     0.30

  1563.0,  512,     6.73,      0.7,    -1.55,     0.47,     0.31,     0.38

 1569.54,  512,    -2.86,     0.86,   -17.53,     0.33,     0.15,     0.22

 1576.16,  512,     -4.3,     2.60,    -1.76,     0.50,      0.7,     0.45

 1582.75,  512,     6.34,    -6.32,    -11.1,    -1.55,     0.49,     0.14

 1589.46,  512,     -2.1,      8.9,    -9.94,     0.87,     0.43,      0.7

 1595.94,  512,    -2.50,    -4.90,    -8.30,     -2.3,     0.43,     0.73

 1602.65,  512,     3.80,     0.39,    -9.26,     0.29,     0.84,     0.62

 1609.14,  512,     0.37,     6.86,   -12.56,     0.23,     0.60,     0.66

 1615.76,  512,    -4.11,   -10.15,    -7.20,     -1.7,     0.12,     0.38

 1622.51,  512,     7.46,      8.3,   -11.26,     0.96,      0.7,      0.0

 1628.96,  512,    -8.78,    -2.99,    -14.3,     0.82,     0.79,     0.15

 1635.66,  512,     2.67,     0.85,     0.97,     0.23,     0.39,     0.32

  1642.8,  512,     0.25,     1.70,   -19.39,     0.16,     0.55,     0.14

 1648.78,  512,    -8.27,     1.88,    -4.64,     0.10,      0.0,     0.14

 1655.38,  512,      7.5,    -5.18,   -11.91,    -1.27,     0.30,      0.5

  1662.5,  512,    -3.62,      4.5,    -13.5,     0.75,     0.43,     0.44

 1668.57,  512,    -4.13,    -2.98,    -6.50,    -1.28,     0.23,     0.67

 1675.31,  512,     2.42,    -6.58,   -10.70,     0.63,     0.91,     0.61

 1681.92,  512,     1.20,      9.1,   -10.42,     0.39,      0.5,     0.33

 1688.44,  512,    -2.86,    -11.8,   -10.77,     -2.2,     0.49,      0.1

  1695.8,  512,     7.71,     3.51,    -7.14,     0.58,    -1.22,     0.37

 1701.73,  512,    -3.69,     0.21,   -17.79,    -1.36,     0.43,     0.35

 1708.26,  512,     2.47,    -3.70,    -2.11,     0.45,    -1.10,     0.51

 1714.92,  512,     7.47,     1.14,    -17.7,     0.47,     0.35,     0.18

 1721.45,  512,    -9.45,    -1.52,    -13.1,     0.29,     0.26,     0.28

