----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2282.27,    0,     0.11,     0.41,    -9.54,      0.1,      0.8,     0.96

 2288.87,    0,      0.5,     0.39,    -9.56,      0.1,      0.7,     0.97

 2295.40,    0,      0.3,     0.31,    -9.52,      0.4,      0.9,     0.98

  2302.1,    0,     0.12,     0.19,    -9.57,      0.6,     0.12,      1.1

 2308.68,    0,     0.34,      0.4,    -9.57,      0.6,     0.10,      1.3

 2315.29,    0,     0.27,      0.6,    -9.61,      0.6,      0.9,      1.6

 2321.89,    0,     0.27,      0.6,    -9.61,      0.7,      0.7,      1.7

 2328.49,    0,     0.17,     0.14,    -9.50,      0.5,      0.9,      1.7

 2335.11,    0,     0.20,     0.11,    -9.35,      0.2,     0.12,      1.8

 2341.77,    0,      0.2,      0.0,    -9.26,      0.0,     0.16,     1.10

 2348.36,    0,      0.3,      0.2,    -9.25,      0.1,     0.18,     1.10

 2354.98,    0,      0.6,      0.7,    -9.29,      0.3,     0.19,      1.6

 2361.55,    0,     0.22,      0.8,    -9.34,      0.3,     0.22,      1.3

  2368.9,    0,     0.25,     0.26,    -9.41,      0.2,     0.24,      1.1

 2374.70,    0,     0.28,     0.42,    -9.43,      0.4,     0.27,     0.99

 2381.30,    0,     0.27,     0.37,    -9.55,      0.5,     0.30,     0.98

 2387.90,    0,     0.13,     0.21,    -9.59,      0.6,     0.33,     0.98

 2394.50,    0,     0.11,     0.12,    -9.80,      0.8,     0.32,      1.1

 2401.12,    0,     0.27,      0.5,    -10.1,     0.10,     0.27,      1.5

 2407.77,    0,     0.38,     0.18,   -10.21,      0.8,     0.22,      1.7

 2414.40,    0,     0.42,     0.28,   -10.31,      0.5,     0.16,      1.8

  2421.5,    0,     0.43,     0.20,   -10.25,      0.1,     0.11,      1.8

 2427.65,    0,     0.41,     0.14,    -10.9,      0.6,      0.8,      1.9

 2434.22,    0,     0.35,      0.1,    -9.92,      0.9,      0.5,      1.9

 2440.80,    0,     0.17,     0.20,    -9.59,     0.10,      0.5,      1.8

 2447.40,    0,     0.16,     0.33,    -9.28,      0.9,      0.7,      1.8

 2453.99,    0,     0.44,     0.50,     -9.9,      0.6,     0.15,      1.6

 2460.58,    0,     0.51,     0.45,     -9.3,      0.2,     0.22,      1.6

 2467.12,    0,     0.66,     0.37,     -9.9,      0.1,     0.28,      1.4

 2473.71,    0,     0.87,     0.31,    -9.25,      0.6,     0.36,     0.98

 2480.28,    0,     0.66,     0.21,    -9.38,      0.6,     0.39,     0.94

 2486.85,    0,     0.49,     0.30,    -9.60,      0.7,     0.40,     0.91

 2493.48,    0,     0.35,     0.25,    -9.78,      0.4,     0.39,     0.91

 2500.12,    0,      0.5,      0.4,    -9.79,      0.0,     0.36,     0.91

 2506.65,    0,     0.47,     0.12,    -10.2,      0.6,     0.27,     0.94

 2513.31,    0,     0.57,     0.10,    -9.99,     0.12,     0.20,     0.95

 2519.93,    0,     0.59,     0.21,    -9.87,     0.18,     0.14,     0.97

 2526.57,    0,     0.42,     0.38,    -9.80,     0.20,     0.12,     0.99

 2533.18,    0,     0.16,     0.60,    -9.68,     0.22,     0.12,      1.0

 2539.80,    0,     0.28,     0.94,    -9.65,     0.19,     0.17,      1.0

 2546.40,    0,     0.80,    -1.23,    -9.64,     0.12,     0.25,     0.98

  2553.7,    0,     1.14,    -1.35,    -9.68,      0.2,     0.36,     0.96

 2559.68,    0,     1.37,    -1.43,    -9.69,      0.6,     0.47,     0.92

 2566.27,    0,     1.35,    -1.46,    -9.66,     0.13,     0.57,     0.88

 2572.88,    0,     1.14,    -1.43,    -9.71,     0.19,     0.62,     0.85

 2579.48,    0,     0.53,     0.94,    -9.86,     0.20,     0.61,     0.82

  2586.1,    0,      0.0,     0.58,    -10.7,     0.17,     0.55,     0.79

 2592.53,    0,     0.29,     0.50,   -10.32,     0.12,     0.47,     0.80

 2599.22,    0,     0.89,     0.20,   -10.38,      0.4,     0.45,     0.83

 2605.79,    0,    -1.42,      0.0,   -10.52,      0.2,     0.38,     0.87

 2612.39,    0,     -2.3,     0.38,   -10.66,     0.11,     0.29,     0.92

  2619.3,    0,    -2.54,     0.65,   -10.54,     0.21,     0.17,     0.99

 2625.65,    0,    -2.75,     0.78,   -10.39,     0.23,      0.7,      1.1

 2632.32,    0,    -2.76,     0.71,   -10.24,     0.21,      0.0,      1.2

 2638.92,    0,    -2.41,     0.59,   -10.16,     0.13,      0.2,      1.5
